crit_gen,n,metric,naurc
28w-g-000000064k,3826,n_unique_states,1.0398093415344871
28w-g-000000064k,3826,neighborhood_compactness,0.8854607150231111
28w-g-000000064k,3826,cct_weighted_std,0.7608482607901946
28w-g-000000064k,3826,cct_distance_correlation_abs,1.1432107110419558
28w-g-000000064k,3826,distance_min,0.8457703173997645
28w-g-000000064k,3826,distance_mean,0.9188002635554215
28w-g-000000064k,3826,distance_median,0.9316446094076396
28w-g-000000064k,3826,distance_spread,1.0944410003109917
28w-g-000000064k,3826,distance_norm,0.8473702787153404
28w-g-000000036p,3822,location_weight_mass,1.027486357345984
28w-g-000000036p,3822,n_eff,1.0227090615070353
28w-g-000000036p,3822,n_eff_fraction,1.0052446208391557
28w-g-000000036p,3822,n_neighbors,1.0042285338321197
28w-g-000000036p,3822,n_unique_states,0.9925102643743567
28w-g-000000036p,3822,neighborhood_compactness,1.0569710998233242
28w-g-000000036p,3822,cct_weighted_std,0.7862240116934498
28w-g-000000036p,3822,cct_distance_correlation_abs,1.053141085871462
28w-g-000000036p,3822,distance_min,0.8873397173921436
28w-g-000000036p,3822,distance_mean,0.9456934525857049
28w-g-000000036p,3822,distance_median,0.9537866235446871
28w-g-000000036p,3822,distance_spread,1.0572699358194666
28w-g-000000036p,3822,distance_norm,0.87581978947537
28w-g-000000028o,3732,location_weight_mass,0.8981798875806006
28w-g-000000028o,3732,n_eff,1.051257307873771
28w-g-000000028o,3732,n_eff_fraction,1.0680551857704403
28w-g-000000028o,3732,n_neighbors,0.9137713491835405
28w-g-000000028o,3732,n_unique_states,0.9189153917829971
28w-g-000000028o,3732,neighborhood_compactness,0.9138699832101148
28w-g-000000028o,3732,cct_weighted_std,0.7027140339525665
28w-g-000000028o,3732,cct_distance_correlation_abs,1.1419440733560988
28w-g-000000028o,3732,distance_min,0.7904633259369106
28w-g-000000028o,3732,distance_mean,0.944371388302238
28w-g-000000028o,3732,distance_median,0.9604285378975957
28w-g-000000028o,3732,distance_spread,1.1666483348802832
28w-g-000000028o,3732,distance_norm,0.7441822721500901
28w-g-000000006y,3611,location_weight_mass,0.6560856732840524
28w-g-000000006y,3611,n_eff,1.0612000136513666
28w-g-000000006y,3611,n_eff_fraction,1.167375467643005
28w-g-000000006y,3611,n_neighbors,0.7419067134616241
28w-g-000000006y,3611,n_unique_states,0.7276728724106544
28w-g-000000006y,3611,neighborhood_compactness,0.8685646956480689
28w-g-000000006y,3611,cct_weighted_std,0.7725974206050202
28w-g-000000006y,3611,cct_distance_correlation_abs,1.1671124850383974
28w-g-000000006y,3611,distance_min,0.7080337750780802
28w-g-000000006y,3611,distance_mean,0.8617549858128478
28w-g-000000006y,3611,distance_median,0.8638961526037043
28w-g-000000006y,3611,distance_spread,1.1339306665949271
28w-g-000000006y,3611,distance_norm,0.6820533321373462
28w000000000004l,3039,location_weight_mass,0.9921512472957024
28w000000000004l,3039,n_eff,1.0482428037408396
28w000000000004l,3039,n_eff_fraction,1.0547462991812944
28w000000000004l,3039,n_neighbors,0.9451974610456201
28w000000000004l,3039,n_unique_states,0.9451974610456201
28w000000000004l,3039,neighborhood_compactness,0.9160188676505038
28w000000000004l,3039,cct_weighted_std,0.7519010429321752
28w000000000004l,3039,cct_distance_correlation_abs,1.1468678075038448
28w000000000004l,3039,distance_min,0.8066181339393642
28w000000000004l,3039,distance_mean,0.9139978114849941
28w000000000004l,3039,distance_median,0.9275631534964796
28w000000000004l,3039,distance_spread,1.1354358030862095
28w000000000004l,3039,distance_norm,0.8021277611935823
28w-g-000000033v,3008,location_weight_mass,0.9986410048233586
28w-g-000000033v,3008,n_eff,1.0521692790948234
28w-g-000000033v,3008,n_eff_fraction,0.9763719521871684
28w-g-000000033v,3008,n_neighbors,1.0664773129115048
28w-g-000000033v,3008,n_unique_states,1.0664773129115048
28w-g-000000033v,3008,neighborhood_compactness,0.9619089282098001
28w-g-000000033v,3008,cct_weighted_std,0.869592301682054
28w-g-000000033v,3008,cct_distance_correlation_abs,1.012508846117534
28w-g-000000033v,3008,distance_min,0.9156231019460862
28w-g-000000033v,3008,distance_mean,0.9289165110287001
28w-g-000000033v,3008,distance_median,0.9524693216091151
28w-g-000000033v,3008,distance_spread,1.1052154245093135
28w-g-000000033v,3008,distance_norm,0.9185928943574698
28w-g-000000047k,2980,location_weight_mass,0.8654009466031242
28w-g-000000047k,2980,n_eff,0.9536050889732529
28w-g-000000047k,2980,n_eff_fraction,1.2960666679073527
28w-g-000000047k,2980,n_neighbors,0.7343173743644622
28w-g-000000047k,2980,n_unique_states,0.6983353666135523
28w-g-000000047k,2980,neighborhood_compactness,1.0015296129129574
