metric,coverage,n,mae,rmse,q90,q95
location_weight_mass,1.0,22452,0.04736555562523496,0.11096763292947769,0.1287648145826215,0.2115003637785104
location_weight_mass,0.95,21330,0.045210066868998776,0.10823597831754952,0.11999999999999915,0.20509232946628198
location_weight_mass,0.9,20207,0.04353469799410231,0.10606878018043416,0.11757491240922757,0.19999877018573256
location_weight_mass,0.8,17962,0.04307653331819055,0.10470336909936753,0.11944738471176986,0.19999978645744557
location_weight_mass,0.7,15717,0.041384490254874444,0.10180426884989972,0.11001386781927312,0.1951007737178061
location_weight_mass,0.5,11226,0.04488873973767944,0.1107213875655926,0.12794185774786337,0.2171686784494079
n_eff,1.0,22452,0.04736555562523496,0.1109676329294777,0.1287648145826215,0.2115003637785104
n_eff,0.95,21330,0.046608600792206994,0.10903215844695138,0.12513018501819703,0.20999880543423696
n_eff,0.9,20207,0.04625879422472819,0.10794195970754045,0.12507026020436462,0.20995676820328454
n_eff,0.8,17962,0.04544268218776064,0.10555031982930624,0.12077551703218507,0.20327371617036097
n_eff,0.7,15717,0.04605536105820318,0.1059725570236579,0.1246400444041792,0.20318029997164744
n_eff,0.5,11226,0.04657868533586518,0.10549119660837282,0.12893718328269466,0.20597721398725843
n_neighbors,1.0,22452,0.04736555562523496,0.11096763292947769,0.1287648145826215,0.2115003637785104
n_neighbors,0.95,21330,0.045866292847627894,0.10844870260964423,0.12000077583476215,0.20476955708128047
n_neighbors,0.9,20207,0.04433778595121976,0.10633591939177772,0.11903353081255197,0.19999904058594759
n_neighbors,0.8,17962,0.041103833243117,0.10090846368551315,0.10989744415158079,0.18999744879203448
n_neighbors,0.7,15717,0.03852920326724981,0.09668950237868877,0.09999999999968684,0.18000745788837744
n_neighbors,0.5,11226,0.03285827293046328,0.08583158996942561,0.08529872181916609,0.15915755845287338
neighborhood_compactness,1.0,22352,0.04709428484689403,0.11029191656139364,0.12743563060234533,0.21003163505321754
neighborhood_compactness,0.95,21235,0.04501386101354488,0.10743797954059985,0.11997411331881296,0.19999999999126794
neighborhood_compactness,0.9,20117,0.043060039779366566,0.10434372527601078,0.11119281544480689,0.19167897906480333
neighborhood_compactness,0.8,17882,0.0412963057644765,0.10138011903421679,0.10998003696068556,0.1898077538425477
neighborhood_compactness,0.7,15647,0.04115667854363019,0.10118037260223019,0.10999818345186738,0.18999665641162228
neighborhood_compactness,0.5,11176,0.041536167921505586,0.10286734642826109,0.10999999999711463,0.19413704211137012
cct_weighted_std,1.0,22352,0.04709428484689403,0.11029191656139364,0.12743563060234533,0.21003163505321754
cct_weighted_std,0.95,21235,0.04142801273362144,0.09904880313883341,0.10999917456747232,0.1891871094410018
cct_weighted_std,0.9,20117,0.038376529794050235,0.09536361344243982,0.09999999588298676,0.1700093804820447
cct_weighted_std,0.8,17882,0.036020204772549344,0.0927980635718366,0.09000000000000002,0.16000000000000714
cct_weighted_std,0.7,15647,0.03567777240071943,0.09275418698490713,0.09000000000000002,0.16000000000000708
cct_weighted_std,0.5,11176,0.03259053700930296,0.08817143660366636,0.08000069334453327,0.14999999962599364
distance_min,1.0,22452,0.047365555625234965,0.1109676329294777,0.1287648145826215,0.2115003637785104
distance_min,0.95,21330,0.04660649654054113,0.10994337210424764,0.12106505349629602,0.21000000000000002
distance_min,0.9,20207,0.045468810676908576,0.10758743704283276,0.12000000000000015,0.20476955708128047
distance_min,0.8,17962,0.04217283114429989,0.1017385469304771,0.11000000000575998,0.1902854159265721
distance_min,0.7,15717,0.03877312910776398,0.09590528568335022,0.10150293755977065,0.1858487673812391
distance_min,0.5,11226,0.03179517574135227,0.08507569849178502,0.07999999817662623,0.15000000000000002
distance_mean,1.0,22452,0.04736555562523496,0.11096763292947769,0.1287648145826215,0.2115003637785104
distance_mean,0.95,21330,0.04712875720084793,0.11089013527556271,0.12649156911334852,0.21064444948849553
distance_mean,0.9,20207,0.04579384329536731,0.10784710006910658,0.12000000000000015,0.20547877762619698
distance_mean,0.8,17962,0.045531339489512546,0.1072305302340489,0.12000468602606724,0.20007154146860034
distance_mean,0.7,15717,0.044611938622500576,0.10667289780838263,0.11999999996657376,0.20242926785930493
distance_mean,0.5,11226,0.043401231125296695,0.10221177455472194,0.12000034388621239,0.19999639111558862
distance_median,1.0,22452,0.04736555562523496,0.1109676329294777,0.1287648145826215,0.2115003637785104
distance_median,0.95,21330,0.04715763106797649,0.1109860850118984,0.12757990552512816,0.21094693942590576
distance_median,0.9,20207,0.045731433058613886,0.107780467044268,0.12000000000000002,0.20476955708128047
distance_median,0.8,17962,0.04547414681301052,0.10712795606502622,0.12000034388621239,0.20000015240404895
distance_median,0.7,15717,0.045131131797092876,0.10680286262019328,0.12001578618753574,0.20318029997164744
distance_median,0.5,11226,0.04478412685424366,0.10495404471207744,0.12660935185260513,0.19999999990904868
distance_spread,1.0,22452,0.04736555562523496,0.1109676329294777,0.1287648145826215,0.2115003637785104
distance_spread,0.95,21330,0.0474104741954029,0.11048881442034113,0.12925309463273219,0.21064444948849553
distance_spread,0.9,20207,0.04897502368242299,0.11257069433069637,0.13,0.21999167074189419
distance_spread,0.8,17962,0.05119899012874439,0.11675006562027974,0.13756757720530413,0.22999859422738494
distance_spread,0.7,15717,0.05384645833495187,0.11888173100243972,0.14256329259179623,0.23867297114259212
distance_spread,0.5,11226,0.060721133742481864,0.1277233777132353,0.16019823787065302,0.25677969589887917
distance_norm,1.0,22452,0.04736555562523496,0.11096763292947769,0.1287648145826215,0.2115003637785104
distance_norm,0.95,21330,0.04556530758862574,0.10825020714263477,0.12,0.2071184756597309
distance_norm,0.9,20207,0.043034921884891414,0.10323586201946991,0.11214645928075868,0.19989122709278564
distance_norm,0.8,17962,0.039893559267964965,0.09868298362394744,0.10623785530678242,0.18532236195467833
distance_norm,0.7,15717,0.03704699487575226,0.09387781855174575,0.09999999972451404,0.1733330660909517
distance_norm,0.5,11226,0.03212419149521084,0.0853815809274361,0.08000224735672833,0.149999993574968
